word,DELMET,word_10,label_10,word_5,label_5,word_22,label_22,word_1,label_1,word_21,label_21
made,1,Isle,0,Isle,0,Isle,0,self-service,1,the,0
a,0,of,0,of,0,of,0,canteen,0,single-deckers,0
higher,1,Man,0,Man,0,Man,0,Bristol,0,of,0
prior,0,and,0,and,0,and,0,head,0,the,0
offer,0,Llandudno,0,Llandudno,0,Llandudno,0,office,0,Isle,0
which,0,trams,0,trams,0,trams,0,Labour,0,of,0
had,0,had,0,had,0,had,0,law,0,Man,0
been,0,been,0,been,0,been,0,will,0,and,0
turned+down,0,largely,0,largely,0,largely,0,reflect,1,Llandudno,0
In,0,relegated,1,relegated,1,relegated,1,balance,1,trams,0
Britain,0,to,0,to,0,to,0,power,0,had,0
with,1,the,0,the,0,the,0,society,0,been,0
the,0,history,1,history,0,history,0,fully+fledged,1,largely,0
main,0,books,0,books,0,books,0,labour,0,relegated,1
exception,0,The,0,The,0,The,0,court,0,to,0
of,0,Slingos,0,Slingos,0,Slingos,0,system,0,the,0
Blackpool,0,have,0,have,0,have,0,will,0,history,0
not,0,their,0,their,0,their,0,remove,0,books,1
forgetting,0,own,0,own,0,own,0,class,0,The,0
the,0,vegetable,0,vegetable,0,vegetable,0,fundamental,0,Slingos,0
single-deckers,0,garden,0,garden,0,garden,0,employer-employee,0,have,0
of,0,chickens,0,chickens,0,chickens,0,differences,0,their,0
the,0,ducks,0,ducks,0,ducks,0,like,1,own,0
Isle,0,sheep,0,sheep,0,sheep,0,eyrie,1,vegetable,0
of,0,and,0,and,0,and,0,buzzard,1,garden,0
Man,0,cows,0,cows,0,cows,0,would,0,chickens,0
and,0,Scott,0,Scott,0,Scott,0,make,0,ducks,0
Llandudno,0,was,0,was,0,was,0,forays,1,sheep,0
trams,0,so,0,so,0,so,0,round,0,and,0
had,0,pleased,0,pleased,0,pleased,0,US,0,cows,0
been,0,with,0,with,0,with,0,abroad,0,Scott,0
largely,0,the,0,the,0,the,0,spite,0,was,0
relegated,0,style,0,style,0,style,0,advanced,0,so,0
to,1,he,0,he,0,he,0,age,0,pleased,0
the,0,had,0,had,0,had,0,would,0,with,0
history,0,evolved,0,evolved,0,evolved,1,necessary,0,the,0
books,0,at,0,at,0,at,0,smash,1,style,0
The,0,Battersea,0,Battersea,0,Battersea,0,decrepit,0,he,0
Slingos,0,a,0,a,0,a,0,effete,0,had,0
have,0,treatment,0,treatment,0,treatment,0,constitution,0,evolved,0
their,0,that,0,that,0,that,0,allows,0,at,0
own,0,humanised,1,humanised,1,humanised,1,minority,0,Battersea,0
vegetable,0,industrial,0,industrial,0,industrial,0,capture,1,a,0
garden,0,forms,0,forms,0,forms,0,power,0,treatment,0
chickens,0,without,0,without,0,without,0,use,0,that,0
ducks,0,denying,0,denying,0,denying,0,ruthlessly,0,humanised,1
sheep,0,their,0,their,0,their,0,interests,0,industrial,0
and,0,function,0,function,0,function,0,privileged,0,forms,0
cows,0,that,0,that,0,that,0,few,0,without,0
Scott,0,he,0,he,0,he,0,simple,0,denying,0
was,0,also,0,also,0,also,0,answer,0,their,0
so,0,used,0,used,0,used,0,is,0,function,0
pleased,0,it,0,it,0,it,0,Chelsea,0,that,0
with,1,on,0,on,0,on,0,are,0,he,0
the,0,the,0,the,0,the,0,FALSE,1,also,0
style,0,Guinness,0,Guinness,0,Guinness,0,position,0,used,0
he,0,Factory,0,Factory,0,Factory,0,Arsenal,0,it,0
had,0,at,0,at,0,at,0,evidence,0,on,0
evolved,1,Park,0,Park,0,Park,0,slightly,0,the,0
at,0,Royal,0,Royal,0,Royal,0,jaded,1,Guinness,0
Battersea,0,west,0,west,0,west,0,champions,0,Factory,0
a,0,London,0,London,0,London,0,mean,0,at,0
treatment,1,What,0,What,0,What,0,are,0,Park,0
that,0,should,0,should,0,should,0,abandoning,1,Royal,0
humanised,1,have,0,have,0,have,0,Richard,0,west,0
industrial,0,been,0,been,0,been,0,North,0,London,0
forms,0,a,0,a,0,a,0,looks,0,What,0
without,1,routine,0,routine,0,routine,0,current,0,should,0
denying,0,exercise,0,exercise,0,exercise,0,provisions,0,have,0
their,0,in,0,in,0,in,0,destruction,0,been,0
function,0,extending,0,extending,0,extending,0,PCBs,0,a,0
that,0,the,0,the,0,the,0,history,0,routine,0
he,0,Government,0,Government,0,Government,0,British,0,exercise,0
also,0,borrowing+power,0,borrowing+power,0,borrowing+power,0,involvement,0,in,0
used,0,to,0,to,0,to,0,rather,0,extending,0
it,0,$3,0,$3,0,$3,0,uncomfortable,1,the,0
on,0,thousand,0,thousand,0,thousand,0,growth+industry,1,Government,0
the,0,billion,0,billion,0,billion,0,security+guard,0,borrowing+power,0
Guinness,0,became,0,became,0,became,0,entrance,0,to,0
Factory,0,bogged+down,1,bogged+down,0,bogged+down,1,Britain,0,$3,0
at,0,in,0,in,0,in,0,mightiest,1,thousand,0
Park,0,wrangling,1,wrangling,0,wrangling,0,hazardous,0,billion,0
Royal,0,over,0,over,0,over,0,waste,0,became,0
west,0,legislative,0,legislative,0,legislative,0,disposal,0,bogged+down,1
London,0,initiatives,0,initiatives,0,initiatives,0,plants,0,in,0
What,0,lawmakers,0,lawmakers,0,lawmakers,0,pressed,0,wrangling,1
should,0,wanted,0,wanted,0,wanted,0,button,0,over,0
have,0,to,0,to,0,to,0,gate,0,legislative,0
been,0,attach,0,attach,0,attach,0,opened,0,initiatives,0
a,0,to,0,to,0,to,0,grin,0,lawmakers,0
routine,0,the,0,the,0,the,0,according+to,0,wanted,0
exercise,1,bill,0,bill,0,bill,0,Friends,0,to,0
in,1,What,0,What,0,What,0,Earth,0,attach,0
extending,1,has,0,has,0,has,0,survey,0,to,0
the,0,gone,0,gone,0,gone,0,homes,0,the,0
Government,0,wrong,0,wrong,0,wrong,0,clustered,0,bill,0
borrowing+power,0,Tiphook,0,Tiphook,0,Tiphook,0,surrounding,0,What,0
to,1,confident,0,confident,0,confident,0,hills,0,has,0
$3.1,0,The,0,The,0,The,0,found,0,gone,0
thousand,0,structure,0,structure,0,structure,0,three-quarters,0,wrong,0
billion,0,of,0,of,0,of,0,residents,0,Tiphook,0
became,0,the,0,the,0,the,0,opposed,0,confident,0
bogged+down,1,developing,0,developing,0,developing,0,Rechem,0,The,0
in,1,national,0,national,0,national,0,plant,0,structure,0
wrangling,0,authority,0,authority,0,authority,0,Zinc,0,of,0
over,1,has,0,has,0,has,0,latest,0,the,0
legislative,0,been,0,been,0,been,0,lack,0,developing,0
initiatives,0,both,0,both,0,both,0,supposedly,0,national,0
lawmakers,0,diffuse,1,diffuse,0,diffuse,1,causes,0,authority,0
wanted,0,enough,0,enough,0,enough,0,range,0,has,0
to,0,to,0,to,0,to,0,problems,0,been,0
attach,1,prevent,0,prevent,0,prevent,0,little,0,both,0
to,1,it,0,it,0,it,0,scientific,0,diffuse,1
the,0,from,0,from,0,from,0,evidence,0,enough,0
bill,0,being,0,being,0,being,0,supports,0,to,0
What,0,destroyed,0,destroyed,0,destroyed,0,link,0,prevent,0
has,0,by,0,by,0,by,0,turn,0,it,0
gone,1,any,0,any,0,any,0,get+in,0,from,0
wrong,0,one,0,one,0,one,0,Completion,0,being,0
Tiphook,0,single,0,single,0,single,0,normally,0,destroyed,0
confident,1,sweep,1,sweep,0,sweep,0,takes,0,by,0
The,0,of,0,of,0,of,0,place,0,any,0
structure,2,arrests,0,arrests,0,arrests,0,weeks,0,one,0
of,1,there,0,there,0,there,0,later,0,single,0
the,0,have,0,have,0,have,0,opportunity,0,sweep,1
developing,0,been,0,been,0,been,0,second,0,of,0
national,0,more+than,0,more+than,0,more+than,0,thoughts,0,arrests,0
authority,0,50,0,50,0,50,0,two,0,there,0
has,0,arrests,0,arrests,0,arrests,0,prototype,0,have,0
been,0,since,0,since,0,since,0,rock,0,been,0
both,0,the,0,the,0,the,0,songwriters,0,more+than,0
diffuse,1,Intifada,0,Intifada,0,Intifada,0,'s,0,50,0
enough,0,outbreak,0,outbreak,0,outbreak,0,worldly,1,arrests,0
to,0,and,0,and,0,and,0,Chuck,0,since,0
prevent,0,coherent,1,coherent,0,coherent,0,Berry,0,the,0
it,0,enough,0,enough,0,enough,0,turn,0,Intifada,0
from,1,to,0,to,0,to,0,authentic,0,outbreak,0
being,0,allow,0,allow,0,allow,0,picture,0,and,0
destroyed,0,for,0,for,0,for,0,teenage,0,coherent,0
by,0,the,0,the,0,the,0,pleasures,0,enough,0
any,0,existence,0,existence,0,existence,0,Eisenhower,0,to,0
one,0,of,0,of,0,of,0,America,0,allow,0
single,0,a,0,a,0,a,0,Gon,0,for,0
sweep,1,unified,0,unified,0,unified,0,write,0,the,0
of,1,resistance,0,resistance,0,resistance,0,little,0,existence,0
arrests,0,strategy,0,strategy,0,strategy,0,letter,0,of,0
there,0,Through,0,Through,0,Through,0,Gon,0,a,0
have,0,it,0,it,0,it,0,mail,0,unified,0
been,0,Palestinians,0,Palestinians,0,Palestinians,0,local,0,resistance,0
more+than,0,are,0,are,0,are,0,deejay,0,strategy,0
50,0,struggling,0,struggling,0,struggling,0,Clapham,0,Through,0
arrests,0,on,0,on,0,on,0,indeed,0,it,0
since,0,a,0,a,0,a,0,accounts,0,Palestinians,0
the,0,daily,0,daily,0,daily,0,nearly,0,are,0
Intifada,0,basis,0,basis,0,basis,0,half,0,struggling,0
outbreak,0,to,0,to,0,to,0,fatalities,0,on,0
and,0,shake+off,1,shake+off,1,shake+off,1,last,0,a,0
coherent,0,Israel,0,Israel,0,Israel,0,years,0,daily,0
enough,0,authority,0,authority,0,authority,0,compare,0,basis,0
to,0,and,0,and,0,and,0,deaths,0,to,0
allow,1,to,0,to,0,to,0,injuries,0,shake+off,1
for,1,construct,0,construct,0,construct,0,every,0,Israel,0
the,0,their,0,their,0,their,0,year,0,authority,0
existence,0,own,0,own,0,own,0,roads,0,and,0
of,1,But,0,But,0,But,0,Yet,0,to,0
a,0,these,0,these,0,these,0,ambulance,0,construct,0
unified,0,themes,0,themes,0,themes,0,worker,0,their,0
resistance,1,are,0,are,0,are,0,only,0,own,0
strategy,0,always,0,always,0,always,0,being,0,But,0
Through,1,interspersed,0,interspersed,0,interspersed,0,offered,0,these,0
it,0,with,0,with,0,with,0,fire,0,themes,0
Palestinians,0,more,0,more,0,more,0,officer,0,are,0
are,0,fanciful,0,fanciful,0,fanciful,1,being,0,always,0
struggling,1,ones,0,ones,0,ones,0,given,0,interspersed,1
on,1,grimacing,0,grimacing,0,grimacing,1,Metropolitan,0,with,0
a,0,masks,0,masks,0,masks,0,police,0,more,0
daily,0,weird,0,weird,0,weird,0,constable,0,fanciful,1
basis,0,animals,0,animals,0,animals,0,earn,0,ones,0
to,0,exuberant,0,exuberant,0,exuberant,1,Natalie,0,grimacing,0
shake+off,1,abstract,0,abstract,0,abstract,0,Ford,0,masks,0
Israel,0,patterns,0,patterns,0,patterns,0,Brighton,0,weird,0
authority,0,When,0,When,0,When,0,Water,0,animals,0
and,0,built,0,built,0,built,0,everywhere,0,exuberant,0
to,0,in,0,in,0,in,0,canals,0,abstract,0
construct,2,1938,0,1938,0,1938,0,streams,0,patterns,0
their,0,it,0,it,0,it,0,small,0,When,0
own,0,was,0,was,0,was,0,busy,0,built,0
But,0,The,0,The,0,The,0,rivers,0,in,0
these,1,Ridges,0,Ridges,0,Ridges,0,charming,1,1938,0
themes,0,which,0,which,0,which,0,names,0,it,0
are,0,is,0,is,0,is,0,like,0,was,0
always,0,still,0,still,0,still,0,Boutonne,0,The,0
interspersed,0,what,0,what,0,what,0,Mignon,0,Ridges,0
with,1,they,0,they,0,they,0,Belle,0,which,0
more,0,call,0,call,0,call,0,big,0,is,0
fanciful,0,it,0,it,0,it,0,lazy,0,still,0
ones,0,locally,0,locally,0,locally,0,rivers,0,what,0
grimacing,1,a,0,a,0,a,0,like,0,they,0
masks,0,slum,0,slum,0,slum,0,Sevre,0,call,0
weird,0,clearance,0,clearance,0,clearance,0,Niortaise,0,it,0
animals,0,project,0,project,0,project,0,Charente,0,locally,0
exuberant,1,on,0,on,0,on,0,Since,0,a,0
abstract,0,the,0,the,0,the,0,Rytasha,0,slum,0
patterns,0,north,0,north,0,north,0,broken+away,1,clearance,0
When,0,bank,0,bank,0,bank,0,guru,0,project,0
built,0,of,0,of,0,of,0,set+up,0,on,0
in,1,the,0,the,0,the,0,own,0,the,0
1938,0,Tyne,0,Tyne,0,Tyne,0,charity,0,north,0
it,0,10,0,10,0,10,0,called,0,bank,0
was,0,miles,0,miles,0,miles,0,Food,0,of,0
The,0,east,0,east,0,east,0,Relief,0,the,0
Ridges,0,of,0,of,0,of,0,International,0,Tyne,0
which,0,Newcastle,0,Newcastle,0,Newcastle,0,raises,0,10,0
is,0,I,0,I,0,I,0,money,0,miles,0
still,0,knew,0,knew,0,knew,0,fiercely,0,east,0
what,0,there,0,there,0,there,0,competitive,0,of,0
they,0,was,0,was,0,was,0,matrons,0,Newcastle,0
call,0,one,0,one,0,one,0,Palm,0,I,0
it,0,here,0,here,0,here,0,Beach,0,knew,0
locally,0,he,0,he,0,he,0,distributes,0,there,0
a,0,continued,0,continued,0,continued,0,starving,1,was,0
slum,0,meaning,0,meaning,0,meaning,1,people,0,one,0
clearance,0,Liberal,0,Liberal,0,Liberal,0,Bangladesh,0,here,0
project,0,Democrats,0,Democrats,0,Democrats,0,Michael,0,he,0
on,0,The,0,The,0,The,0,Freeman,0,continued,0
the,0,results,0,results,0,results,0,solicitor,0,meaning,1
north,0,exceeded,0,exceeded,0,exceeded,0,advised,0,Liberal,0
bank,0,our,0,our,0,our,0,members,0,Democrats,0
of,0,expectations,0,expectations,0,expectations,0,court,0,The,0
the,0,said,0,said,0,said,0,action,0,results,0
Tyne,0,Mr,0,Mr,0,Mr,0,said,0,exceeded,0
10,0,Goodson,0,Goodson,0,Goodson,0,yesterday,0,our,0
miles,0,However,0,However,0,However,0,This,0,expectations,1
east,0,he,0,he,0,he,0,cause,0,said,0
of,0,suggested,0,suggested,0,suggested,0,most,0,Mr,0
Newcastle,0,there,0,there,0,there,0,dreadful,1,Goodson,0
I,0,was,0,was,0,was,0,hardship,0,However,0
knew,0,perhaps,0,perhaps,0,perhaps,0,wrote,1,he,0
there,0,a,0,a,0,a,0,regularly,0,suggested,0
was,0,need,0,need,0,need,0,notices,1,there,0
one,0,to,0,to,0,to,0,appeared,0,was,0
here,0,look,0,look,0,look,0,spirit,1,perhaps,0
he,0,into,0,into,0,into,0,crowds,0,a,0
continued,0,the,0,the,0,the,0,enjoying,0,need,0
meaning,0,system,0,system,0,system,0,sport,0,to,0
Liberal,0,more,0,more,0,more,0,presented,0,look,0
Democrats,0,closely,0,closely,0,closely,0,administrative,0,into,0
The,0,IT,0,IT,0,IT,1,finesse,1,the,0
results,0,SEEMS,1,SEEMS,1,SEEMS,1,took,0,system,0
exceeded,0,that,0,that,0,that,0,yardstick,1,more,0
our,0,Roland,0,Roland,0,Roland,0,circuit,0,closely,0
expectations,0,Franklin,0,Franklin,0,Franklin,0,sound,0,IT,0
said,0,the,0,the,0,the,0,utopian,1,SEEMS,1
Mr,0,latest,0,latest,0,latest,0,borne+out,0,that,0
Goodson,0,unbundler,0,unbundler,0,unbundler,1,experience,0,Roland,0
However,0,to,0,to,0,to,0,audiences,0,Franklin,0
he,0,appear,0,appear,0,appear,0,accept,0,the,0
suggested,0,in,0,in,0,in,0,plastic,1,latest,0
there,0,the,0,the,0,the,0,bushes,1,unbundler,1
was,0,UK,0,UK,0,UK,0,suburban,0,to,0
perhaps,0,has,0,has,0,has,0,sprawl,1,appear,0
a,0,made,0,made,0,made,0,means,0,in,0
need,0,a,0,a,0,a,0,production,0,the,0
to,0,fatal,1,fatal,0,fatal,1,companies,0,UK,0
look,1,error,0,error,0,error,0,take,0,has,0
into,1,in,0,in,0,in,0,horses,0,made,0
the,0,the,0,the,0,the,0,cows,0,a,0
system,1,preparation,0,preparation,0,preparation,0,locations,0,fatal,1
more,0,of,0,of,0,of,0,away,0,error,0
closely,0,his,0,his,0,his,0,two,0,in,0
IT,0,Â£697m,0,Â£697m,0,Â£697m,0,Prints,0,the,0
SEEMS,0,break-up,1,break-up,0,break-up,1,watercolours,0,preparation,0
that,0,bid,0,bid,0,bid,0,oil+paintings,0,of,0
Roland,0,for,0,for,0,for,0,furniture,0,his,0
Franklin,0,stationery,0,stationery,0,stationery,0,architectural,0,Â£697m,0
the,0,and,0,and,0,and,0,effects,0,break-up,1
latest,0,packaging,0,packaging,0,packaging,0,happily,0,bid,0
unbundler,0,group,0,group,0,group,0,reason,0,for,0
to,0,DRG,0,DRG,0,DRG,0,repossessed,0,stationery,0
appear,0,That,0,That,0,That,0,houses,0,and,0
in,0,point,0,point,0,point,0,auctioned,0,packaging,0
the,0,about,0,about,0,about,0,wants,0,group,0
UK,0,the,0,the,0,the,0,separate,0,DRG,0
has,0,core,1,core,0,core,0,emergency,0,That,0
made,1,business,0,business,0,business,0,non-emergency,0,point,0
a,0,is,0,is,0,is,0,work,0,about,0
fatal,1,very,0,very,0,very,0,latest,0,the,0
error,0,unfair,0,unfair,0,unfair,1,Foreign,0,core,0
in,1,he,0,he,0,he,0,Secretary,0,business,0
the,0,says,0,says,0,says,0,pick+up,0,is,0
preparation,0,To,0,To,0,To,0,file,0,very,0
of,0,add,0,add,0,add,0,marked,0,unfair,1
his,0,the,0,the,0,the,0,Hong Kong,0,he,0
£697m,0,part-time,0,part-time,0,part-time,0,may,0,says,0
break-up,0,education,0,education,0,education,0,feel,0,To,0
bid,0,and,0,and,0,and,0,appalling,1,add,0
for,0,training,0,training,0,training,0,Parliament,0,the,0
stationery,0,statistics,0,statistics,0,statistics,0,give,0,part-time,0
and,0,to,0,to,0,to,0,thought,0,education,0
packaging,0,those,0,those,0,those,0,enacting,0,and,0
group,0,figures,0,figures,0,figures,0,provision,0,training,0
DRG,0,does,0,does,0,does,0,placing,0,statistics,0
That,1,not,0,not,0,not,0,obligation,0,to,0
point,1,improve,0,improve,0,improve,0,upon,0,those,0
about,1,our,0,our,0,our,0,council,0,figures,0
the,0,relative,0,relative,0,relative,0,tenant,0,does,0
core,0,position,0,position,0,position,0,give,0,not,0
business,0,For,0,For,0,For,0,notice,0,improve,0
is,0,many,0,many,0,many,0,council,0,our,0
very,0,years,0,years,0,years,0,being,0,relative,0
unfair,0,Thomson,0,Thomson,0,Thomson,0,permitted,0,position,0
he,0,lived,0,lived,0,lived,0,commence,0,For,0
says,0,in,0,in,0,in,0,proceedings,0,many,0
To,0,New,0,New,0,New,0,Robert,0,years,0
add,1,York,0,York,0,York,0,Armstrong,0,Thomson,0
the,0,in,0,in,0,in,0,Dublin,0,lived,0
part-time,0,his,0,his,0,his,0,Leinster,0,in,0
education,0,apartment,0,apartment,0,apartment,0,named,0,New,0
and,0,at,0,at,0,at,0,team,0,York,0
training,0,the,0,the,0,the,0,looks,0,in,0
statistics,0,Chelsea,0,Chelsea,0,Chelsea,0,strong,1,his,0
to,1,Hotel,0,Hotel,0,Hotel,0,paper,0,apartment,0
those,1,It,0,It,0,It,0,including,0,at,0
figures,0,does,0,does,0,does,0,internationals,0,the,0
does,0,not,0,not,0,not,0,lost,0,Chelsea,0
not,0,imply,0,imply,0,imply,0,Munster,0,Hotel,0
improve,0,political,0,political,0,political,0,Ulster,0,It,0
our,0,supremacy,0,supremacy,0,supremacy,0,Inter-Provincial,0,does,0
relative,0,and,0,and,0,and,0,Championship,0,not,0
position,1,does,0,does,0,does,0,supporter,0,imply,0
For,0,not,0,not,0,not,0,Latics,0,political,0
many,0,suggest,0,suggest,0,suggest,0,dared,0,supremacy,1
years,0,that,0,that,0,that,0,dream,0,and,0
Thomson,0,the,0,the,0,the,0,suddenly,0,does,0
lived,0,Pope,0,Pope,0,Pope,0,improbable,0,not,0
in,0,should,0,should,0,should,0,throbbing,1,suggest,0
New,0,administer,0,administer,0,administer,0,joyous,1,that,0
York,0,the,0,the,0,the,0,reality,0,the,0
in,0,affairs,0,affairs,0,affairs,0,held,0,Pope,0
his,0,of,0,of,0,of,0,head,0,should,0
apartment,0,the,0,the,0,the,0,disbelief,0,administer,0
at,0,Church,0,Church,0,Church,0,also,0,the,0
the,0,of,0,of,0,of,0,said,0,affairs,0
Chelsea,0,England,0,England,0,England,0,take+away+from,0,of,0
Hotel,0,he,0,he,0,he,0,credit,0,the,0
It,0,said,0,said,0,said,0,Oldham,0,Church,0
does,0,They,0,They,0,They,0,City,0,of,0
not,0,too,0,too,0,too,0,expecting,0,England,0
imply,0,reacted,0,reacted,0,reacted,0,bad,0,he,0
political,0,with,0,with,0,with,0,figures,0,said,0
supremacy,0,water,0,water,0,water,0,shares,0,They,0
and,0,and,0,and,0,and,0,rose,0,too,0
does,0,a,0,a,0,a,0,Frankfurt,0,reacted,0
not,0,plant,0,plant,0,plant,0,FAZ,0,with,0
suggest,1,operator,0,operator,0,operator,0,index,0,water,0
that,0,was,0,was,0,was,0,greenery,0,and,0
the,0,burned,0,burned,0,burned,1,south,0,a,0
Pope,0,by,0,by,0,by,0,deep,0,plant,0
should,0,a,0,a,0,a,0,forest,0,operator,0
administer,0,cloud,1,cloud,0,cloud,1,Chize,0,was,0
the,0,of,0,of,0,of,0,fine,0,burned,0
affairs,0,acid,0,acid,0,acid,1,Renaissance,0,by,0
of,0,gas,0,gas,0,gas,0,chateau,0,a,0
the,0,Westerns,0,Westerns,0,Westerns,0,Dampierre-sur-Boutonne,0,cloud,1
Church,0,are,0,are,0,are,0,edge,0,of,0
of,0,no+longer,0,no+longer,0,no+longer,0,marshes,0,acid,0
England,0,a,0,a,0,a,0,west,0,gas,0
he,0,cheap,0,cheap,0,cheap,0,Rochefort,0,Westerns,0
said,0,option,0,option,0,option,0,Marennes,0,are,0
They,0,Sometimes,0,Sometimes,0,Sometimes,0,mussels,0,no+longer,0
too,0,he,0,he,0,he,0,oysters,0,a,0
reacted,0,is,0,is,0,is,0,raised,0,cheap,0
with,0,reminded,0,reminded,0,reminded,0,Hilda,0,option,0
water,0,of,0,of,0,of,0,Amiel,0,Sometimes,0
and,0,several,0,several,0,several,0,alleged,0,he,0
a,0,things,0,things,0,things,0,godmother,1,is,0
plant,1,The,0,The,0,The,0,fake,0,reminded,0
operator,0,Iznik,0,Iznik,0,Iznik,0,art,0,of,0
was,0,pottery,0,pottery,0,pottery,0,arraigned,0,several,0
burned,0,from,0,from,0,from,0,part,0,things,0
by,0,Turkey,0,Turkey,0,Turkey,0,Attorney,0,The,0
a,0,dating,0,dating,0,dating,0,calls,0,Iznik,0
cloud,1,from,0,from,0,from,0,single,0,pottery,0
of,0,the,0,the,0,the,0,largest,0,from,0
acid,0,fifteenth,0,fifteenth,0,fifteenth,0,worldwide,0,Turkey,0
gas,0,and,0,and,0,and,0,source,0,dating,0
Westerns,0,sixteenth,0,sixteenth,0,sixteenth,0,distribution,0,from,0
are,0,century,0,century,0,century,0,network,0,the,0
no+longer,0,explodes,1,explodes,0,explodes,1,bogus,0,fifteenth,0
a,0,with,0,with,0,with,0,prints,0,and,0
cheap,0,colour,0,colour,0,colour,0,,,sixteenth,0
option,0,on,0,on,0,on,0,,,century,0
Sometimes,0,more,0,more,0,more,0,,,explodes,1
he,0,sophisticated,0,sophisticated,0,sophisticated,0,,,with,0
is,0,white,0,white,0,white,0,,,colour,0
reminded,0,grounds,0,grounds,0,grounds,0,,,on,0
of,0,Iznik,0,Iznik,0,Iznik,0,,,more,0
several,0,is,0,is,0,is,0,,,sophisticated,0
things,1,now,0,now,0,now,0,,,white,0
The,0,highly,0,highly,0,highly,0,,,grounds,0
Iznik,0,sought,0,sought,0,sought,0,,,Iznik,0
pottery,0,after,0,after,0,after,0,,,is,0
from,0,by,0,by,0,by,0,,,now,0
Turkey,0,Turkish,0,Turkish,0,Turkish,0,,,highly,0
dating,0,yuppies,0,yuppies,0,yuppies,0,,,sought,0
from,1,and,0,and,0,and,0,,,after,0
the,0,prices,0,prices,0,prices,0,,,by,0
fifteenth,0,run,0,run,0,run,1,,,Turkish,0
and,0,from,0,from,0,from,0,,,yuppies,0
sixteenth,0,"Â£2,000",0,"Â£2,000",0,"Â£2,000",0,,,and,0
century,0,or,0,or,0,or,0,,,prices,0
explodes,2,so,0,so,0,so,0,,,run,0
with,1,to,0,to,0,to,0,,,from,0
colour,0,"Â£15,000",0,"Â£15,000",0,"Â£15,000",0,,,"Â£2,000",0
on,0,But,0,But,0,But,0,,,or,0
more,0,then,0,then,0,then,0,,,so,0
sophisticated,1,do,0,do,0,do,0,,,to,0
white,0,the,0,the,0,the,0,,,"Â£15,000",0
grounds,1,French,0,French,0,French,0,,,But,0
Iznik,0,Spanish,0,Spanish,0,Spanish,0,,,then,0
is,0,or,0,or,0,or,0,,,do,0
now,0,Italians,0,Italians,0,Italians,0,,,the,0
highly,0,have,0,have,0,have,0,,,French,0
sought,0,a,0,a,0,a,0,,,Spanish,0
after,1,word,0,word,0,word,0,,,or,0
by,0,for,0,for,0,for,0,,,Italians,0
Turkish,0,it,0,it,0,it,0,,,have,0
yuppies,0,The,0,The,0,The,0,,,a,0
and,0,summer,0,summer,0,summer,0,,,word,0
prices,0,sprawl,0,sprawl,1,sprawl,0,,,for,0
run,1,begins,0,begins,0,begins,0,,,it,0
from,1,to,0,to,0,to,0,,,The,0
"£2,000",0,be,0,be,0,be,0,,,summer,0
or,0,oppressive,0,oppressive,0,oppressive,1,,,sprawl,1
so,0,at,0,at,0,at,0,,,begins,0
to,1,this,0,this,0,this,0,,,to,0
"£15,000",0,stage,0,stage,0,stage,0,,,be,0
But,0,in,0,in,0,in,0,,,oppressive,1
then,0,the,0,the,0,the,0,,,at,0
do,0,year,0,year,0,year,0,,,this,0
the,0,and,0,and,0,and,0,,,stage,0
French,0,trigger,1,trigger,0,trigger,1,,,in,0
Spanish,0,fingers,0,fingers,0,fingers,0,,,the,0
or,0,are,0,are,0,are,0,,,year,0
Italians,0,itching,0,itching,0,itching,1,,,and,0
have,1,to,0,to,0,to,0,,,trigger,1
a,0,snip+back,0,snip+back,0,snip+back,0,,,fingers,1
word,0,overgrown,0,overgrown,0,overgrown,0,,,are,0
for,0,mallows,0,mallows,0,mallows,0,,,itching,1
it,0,clear+out,0,clear+out,0,clear+out,0,,,to,0
The,0,the,0,the,0,the,0,,,snip+back,0
summer,0,mildewing,0,mildewing,0,mildewing,0,,,overgrown,0
sprawl,2,foliage,0,foliage,0,foliage,0,,,mallows,0
begins,0,of,0,of,0,of,0,,,clear+out,0
to,0,golden,0,golden,0,golden,0,,,the,0
be,0,rod,0,rod,0,rod,0,,,mildewing,1
oppressive,0,and,0,and,0,and,0,,,foliage,0
at,1,reduce,0,reduce,0,reduce,0,,,of,0
this,1,the,0,the,0,the,0,,,golden,0
stage,1,overpowering,0,overpowering,0,overpowering,1,,,rod,0
in,1,bulk,0,bulk,0,bulk,0,,,and,0
the,0,of,0,of,0,of,0,,,reduce,0
year,0,bullyboy,0,bullyboy,0,bullyboy,1,,,the,0
and,0,ground,0,ground,0,ground,0,,,overpowering,1
trigger,2,cover,0,cover,0,cover,0,,,bulk,1
fingers,0,Privacy,0,Privacy,0,Privacy,0,,,of,0
are,0,is,0,is,0,is,0,,,bullyboy,1
itching,1,an,0,an,0,an,0,,,ground,0
to,0,important,0,important,0,important,0,,,cover,0
snip+back,1,consideration,0,consideration,0,consideration,0,,,Privacy,0
overgrown,0,I,0,I,0,I,0,,,is,0
mallows,0,have,0,have,0,have,0,,,an,0
clear+out,1,no,0,no,0,no,0,,,important,0
the,0,doubt,0,doubt,0,doubt,0,,,consideration,0
mildewing,0,that,0,that,0,that,0,,,I,0
foliage,0,others,0,others,0,others,0,,,have,0
of,0,will,0,will,0,will,0,,,no,0
golden,1,be,0,be,0,be,0,,,doubt,0
rod,0,added,0,added,0,added,0,,,that,0
